sala,sexo,tempo,frontal,vertical,lateral,antena,rssi,fase,frequencia,atividade
0,1,0.184632632,0.497293933,0.582229292,0.527277366,0.000000000,0.447761194,0.852710900,0.363636364,1
1,1,0.243043578,0.545943205,0.297779532,0.136358925,0.333333333,0.641791045,0.425015199,0.181818182,3
0,0,0.144733816,0.924303891,0.160003716,0.504549550,0.000000000,0.477611940,0.792855794,0.727272727,3
1,1,0.287886628,0.389189563,0.315560303,0.104520450,0.666666667,0.059701493,0.968488094,0.818181818,3
0,0,0.088248821,0.335133690,0.568895649,0.554552340,0.000000000,0.462686567,0.135075410,0.363636364,1
1,0,0.298378751,0.843260188,0.177779842,0.504549550,0.666666667,0.283582090,0.007571934,0.909090909,3
0,1,0.256553984,0.870274756,0.253335346,0.572733796,0.666666667,0.686567164,0.382755169,0.545454545,3
1,1,0.308152236,0.443241748,0.324446818,0.118177470,0.666666667,0.253731343,0.998773918,0.000000000,3
0,0,0.064246292,0.232431311,0.600006193,0.531823328,1.000000000,0.432835821,0.921578506,0.090909091,1
0,1,0.175221341,0.789184953,0.306669918,0.500003986,0.000000000,0.447761194,0.033463447,0.090909091,3
0,1,0.091284351,0.443241748,0.577782164,0.481821733,0.666666667,0.417910448,0.787489694,0.727272727,1
0,1,0.080889962,0.437838835,0.591115807,0.431818544,0.333333333,0.522388060,0.795546806,0.090909091,2
1,1,0.493704726,0.427023788,0.342227589,0.113649047,0.333333333,0.611940299,0.297757416,0.363636364,3
0,1,0.149752788,0.810805827,0.235558058,0.472729809,0.000000000,0.432835821,0.787489694,1.000000000,3
1,1,0.340778429,0.427023788,0.337780461,0.104520450,0.333333333,0.626865672,0.241819404,0.454545455,3
0,0,0.263452915,0.470270146,0.582229292,0.563641075,1.000000000,0.388059701,0.116755831,0.636363636,1
0,0,0.088323560,0.335133690,0.595562935,0.545460018,0.000000000,0.432835821,0.141180345,0.090909091,1
0,0,0.034638381,0.745943205,0.235558058,0.481821733,0.666666667,0.626865672,0.808253476,0.090909091,3
1,1,0.316057261,0.421620874,0.333337204,0.122721837,0.666666667,0.253731343,0.895942241,0.181818182,3
0,1,0.189277912,0.800018440,0.297779532,0.500003986,0.000000000,0.462686567,0.975319124,0.181818182,3
0,0,0.003981258,0.454052185,0.591115807,0.531823328,0.000000000,0.298507463,0.991926965,0.636363636,1
1,1,0.273082672,0.475673059,0.302226660,0.113649047,0.333333333,0.567164179,0.201517922,0.909090909,3
1,1,0.243951937,0.378379126,0.333337204,0.090887348,0.666666667,0.358208955,0.858315847,0.727272727,3
1,1,0.016571806,0.578379126,0.244447283,0.145447660,0.666666667,0.462686567,0.276738863,0.272727273,3
0,1,0.139962056,0.816199521,0.266668989,0.454548354,0.666666667,0.492537313,0.240832169,0.545454545,3
0,1,0.138743245,0.508108980,0.573338907,0.518186399,1.000000000,0.477611940,0.876882235,0.545454545,1
0,1,0.070944004,0.875668449,0.208891160,0.504549550,1.000000000,0.283582090,0.740596029,0.636363636,3
0,0,0.013222950,0.605402914,0.542228363,0.531823328,0.000000000,0.313432836,0.922072124,0.636363636,1
0,1,0.121352190,0.583782039,0.555562006,0.518186399,0.000000000,0.388059701,0.980701147,0.545454545,1
0,0,0.243618489,0.708108980,0.191113485,0.450003986,1.000000000,0.253731343,0.001954088,0.818181818,3
1,0,0.181671841,0.837820395,0.155556588,0.495458423,0.666666667,0.343283582,0.198588063,0.727272727,3
0,0,0.084874095,0.405402914,0.613343706,0.500003986,0.000000000,0.388059701,0.809957253,0.727272727,1
1,0,0.043836955,0.891895630,0.164446973,0.518186399,0.666666667,0.238805970,0.214463439,0.272727273,3
0,0,0.246309072,0.800018440,0.226669221,0.468185442,0.000000000,0.208955224,0.114313220,0.727272727,3
1,1,0.153070024,0.340539369,0.560005264,0.504549550,0.000000000,0.388059701,0.026135615,0.181818182,4
0,1,0.055478901,0.610810437,0.217780190,0.859104680,1.000000000,0.432835821,0.930129235,0.909090909,3
1,1,0.484506152,0.491891020,0.355557362,0.149996014,0.666666667,0.059701493,0.553005446,0.818181818,3
0,0,0.095578935,0.605402914,0.537781235,0.536368891,0.333333333,0.477611940,0.085979574,0.000000000,2
1,0,0.191301598,0.648649272,0.520004335,0.531823328,0.000000000,0.268656716,0.922804588,0.818181818,2
0,1,0.075962976,0.832426701,0.231113640,0.481821733,1.000000000,0.313432836,0.723494570,0.090909091,3
1,1,0.243675980,0.475673059,0.328893946,0.131810572,0.333333333,0.716417910,0.550808052,0.000000000,3
0,0,0.189134184,0.778397566,0.217780190,0.450003986,0.000000000,0.447761194,0.925495600,0.000000000,3
0,1,0.152610095,0.848653882,0.217780190,0.477276170,1.000000000,0.283582090,0.875672076,0.545454545,3
0,1,0.158272968,0.800018440,0.240002477,0.459092721,0.666666667,0.492537313,0.917916182,0.181818182,3
0,1,0.150051742,0.594592476,0.551114878,0.540914454,0.666666667,0.313432836,0.101122486,0.818181818,1
0,1,0.202081177,0.718919417,0.297779532,0.431818544,1.000000000,0.194029851,0.329014552,0.818181818,3
1,1,0.881050937,0.572971602,0.231113640,0.145447660,0.666666667,0.328358209,0.882264259,0.090909091,3
0,1,0.079625158,0.805412134,0.186668679,0.586370884,0.666666667,0.432835821,0.379570540,0.181818182,3
1,1,0.051167069,0.459459709,0.404448676,0.145447660,0.666666667,0.283582090,0.927692994,0.818181818,3
0,0,0.038907094,0.378379126,0.613343706,0.513640836,0.000000000,0.402985075,0.900830647,0.363636364,1
0,0,0.178498333,0.843260188,0.204446741,0.477276170,0.000000000,0.492537313,0.899604565,0.000000000,3
0,1,0.025296079,0.443241748,0.577782164,0.468185442,0.333333333,0.746268657,0.759878959,0.636363636,4
0,1,0.129297459,0.421620874,0.595562935,0.468185442,0.000000000,0.462686567,0.874207147,0.545454545,1
0,1,0.063240198,0.594592476,0.560005264,0.504549550,0.333333333,0.447761194,0.145089477,0.545454545,2
0,0,0.004369323,0.524322331,0.560005264,0.581822530,0.000000000,0.298507463,0.202489234,0.636363636,1
1,1,0.316200989,0.394592476,0.328893946,0.090887348,0.666666667,0.373134328,0.023693004,0.363636364,3
0,1,0.228095895,0.881062143,0.200002322,0.495458423,1.000000000,0.283582090,0.195897051,0.000000000,3
0,0,0.236863286,0.551350728,0.564448521,0.595459619,0.666666667,0.328358209,0.931355318,0.272727273,1
0,0,0.157381856,0.886501936,0.182224261,0.536368891,1.000000000,0.313432836,0.712985294,0.181818182,3
1,1,0.090261010,0.578379126,0.346670847,0.177270191,0.666666667,0.059701493,0.132143959,0.090909091,3
1,1,0.206076808,0.545943205,0.537781235,0.368181456,0.666666667,0.388059701,0.954316494,0.909090909,1
1,1,0.186127400,0.432431311,0.271112246,0.095431715,0.333333333,0.626865672,0.410843599,0.090909091,3
1,1,0.296268828,0.389189563,0.333337204,0.095431715,0.333333333,0.686567164,0.504630929,0.181818182,3
0,1,0.046855237,0.459459709,0.591115807,0.540914454,0.000000000,0.417910448,0.173429492,0.727272727,1
1,1,0.298091296,0.443241748,0.333337204,0.140903293,0.333333333,0.552238806,0.071811159,0.363636364,3
1,1,0.009629757,0.351349806,0.355557362,0.104520450,0.666666667,0.388059701,0.771614317,0.000000000,3
0,0,0.104030125,0.621620874,0.524447592,0.545460018,0.000000000,0.164179104,0.862471788,0.000000000,2
0,1,0.039956307,0.427023788,0.595562935,0.459092721,0.000000000,0.417910448,0.122128300,0.545454545,1
0,1,0.157381856,0.810805827,0.235558058,0.459092721,0.000000000,0.447761194,0.922565741,0.818181818,3
1,1,0.023571346,0.329728471,0.324446818,0.081798613,0.666666667,0.388059701,0.908394141,0.272727273,3
0,0,0.381022192,0.837820395,0.160003716,0.509095113,0.666666667,0.701492537,0.776009105,0.181818182,3
0,1,0.224991376,0.437838835,0.604441709,0.486367297,0.000000000,0.462686567,0.814606811,0.636363636,1
0,0,0.076463148,0.670270146,0.475560148,0.454548354,0.333333333,0.492537313,0.795546806,0.454545455,2
0,1,0.053380476,0.502701457,0.573338907,0.490912860,0.000000000,0.432835821,0.935988953,0.363636364,1
0,1,0.132850408,0.459459709,0.600006193,0.490912860,0.000000000,0.388059701,0.796518118,0.272727273,1
0,1,0.250459929,0.794578647,0.253335346,0.481821733,1.000000000,0.298507463,0.036394898,0.818181818,3
0,1,0.103414971,0.464862622,0.591115807,0.490912860,0.000000000,0.447761194,0.032730982,0.636363636,1
0,1,0.044857422,0.481080583,0.586672550,0.495458423,0.000000000,0.447761194,0.732522994,0.181818182,1
0,1,0.076049212,0.832426701,0.231113640,0.481821733,1.000000000,0.238805970,0.988758259,0.909090909,3
0,0,0.137478441,0.832426701,0.191113485,0.468185442,0.666666667,0.417910448,0.925256753,0.545454545,3
1,1,0.056053812,0.524322331,0.315560303,0.140903293,0.333333333,0.656716418,0.389586199,0.181818182,3
1,1,0.031950673,0.470270146,0.280002632,0.104520450,0.666666667,0.462686567,0.282359734,0.272727273,3
0,1,0.188156836,0.827033008,0.293336275,0.513640836,1.000000000,0.432835821,0.814845659,0.272727273,3
0,0,0.109405542,0.800018440,0.222224803,0.468185442,0.000000000,0.462686567,0.794320723,0.818181818,3
0,1,0.096153846,0.448649272,0.595562935,0.486367297,0.000000000,0.358208955,0.806533776,0.272727273,1
0,1,0.015810049,0.864881062,0.226669221,0.509095113,1.000000000,0.238805970,0.033463447,0.272727273,3
0,1,0.092704381,0.227023788,0.435559220,0.800011959,1.000000000,0.477611940,0.647780011,0.909090909,1
1,1,0.243905945,0.940531071,0.146670073,0.500003986,0.666666667,0.134328358,0.276261169,0.090909091,3
0,0,0.339772335,0.864881062,0.142222945,0.563641075,1.000000000,0.164179104,0.906435594,0.909090909,3
1,1,0.059359549,0.497293933,0.404448676,0.149996014,0.333333333,0.671641791,0.311913093,0.454545455,3
0,1,0.121955847,0.583782039,0.555562006,0.518186399,0.000000000,0.358208955,0.828523641,0.090909091,1
0,0,0.160112683,0.540540291,0.568895649,0.540914454,0.333333333,0.432835821,0.221788086,0.636363636,2
1,1,0.002730827,0.929743684,0.164446973,0.463641075,0.333333333,0.417910448,0.900337029,0.181818182,3
0,0,0.122743475,0.767568689,0.128889302,0.468185442,0.000000000,0.164179104,0.112846699,0.454545455,3
1,1,0.402196160,0.378379126,0.320003561,0.090887348,0.666666667,0.194029851,0.808731170,1.000000000,3
0,0,0.163274692,0.454052185,0.577782164,0.590915252,0.000000000,0.238805970,0.597462870,0.636363636,1
0,0,0.145941129,0.724322331,0.155556588,0.440911265,0.666666667,0.761194030,0.994379129,0.636363636,3
0,1,0.007186386,0.491891020,0.577782164,0.500003986,0.333333333,0.492537313,0.159990357,0.090909091,2
0,0,0.157669311,0.718919417,0.151113330,0.431818544,0.666666667,0.746268657,0.333664110,0.090909091,3
1,1,0.557853283,0.578379126,0.284445889,0.149996014,0.333333333,0.701492537,1.000000000,0.000000000,3
0,1,0.245343222,0.767568689,0.275559374,0.450003986,0.666666667,0.656716418,0.403757799,0.545454545,3
0,1,0.038231574,0.394592476,0.591115807,0.509095113,0.000000000,0.462686567,0.116510615,0.727272727,1
0,0,0.238731747,0.854047575,0.200002322,0.486367297,0.000000000,0.253731343,0.734975158,0.545454545,3
0,0,0.285443256,0.756753642,0.217780190,0.481821733,0.666666667,0.686567164,0.890082523,0.000000000,3
0,0,0.153357480,0.481080583,0.564448521,0.545460018,0.000000000,0.358208955,0.692953976,0.272727273,1
0,0,0.103052777,0.627023788,0.533337978,0.540914454,0.333333333,0.462686567,0.999506382,0.090909091,2
0,0,0.099028401,0.362161165,0.586672550,0.586370884,0.000000000,0.447761194,0.916944871,0.363636364,1
0,1,0.037771645,0.367564079,0.604441709,0.463641075,1.000000000,0.462686567,0.937469806,0.000000000,1
0,0,0.349545820,0.908122810,0.137779687,0.550005581,1.000000000,0.283582090,0.809463635,0.363636364,3
1,1,0.255260435,0.524322331,0.302226660,0.131810572,0.666666667,0.283582090,0.845131482,1.000000000,3
0,1,0.231447626,0.464862622,0.582229292,0.490912860,0.000000000,0.462686567,0.703956870,0.818181818,1
0,1,0.131367138,0.886501936,0.235558058,0.518186399,1.000000000,0.298507463,0.115534526,0.454545455,3
1,1,0.217172588,0.616213351,0.297779532,0.177270191,0.666666667,0.417910448,0.174161957,0.000000000,3
0,1,0.094285386,0.562161165,0.555562006,0.559096707,0.333333333,0.462686567,0.732522994,0.909090909,2
0,1,0.133511556,0.448649272,0.595562935,0.490912860,1.000000000,0.507462687,0.029799531,0.363636364,1
1,1,0.284626883,0.486483496,0.297779532,0.127266204,0.666666667,0.223880597,0.273809004,0.363636364,3
0,1,0.051785098,0.529729854,0.568895649,0.500003986,0.000000000,0.432835821,0.001221289,0.363636364,1
0,1,0.116706910,0.648649272,0.213335733,0.840923224,1.000000000,0.417910448,0.362962699,0.727272727,3
1,1,0.002443371,0.459459709,0.604441709,0.468185442,0.000000000,0.119402985,0.112846699,0.272727273,1
0,0,0.128722548,0.762161165,0.235558058,0.454548354,0.000000000,0.432835821,0.843905400,0.727272727,3
0,0,0.021329194,0.394592476,0.604441709,0.536368891,0.000000000,0.388059701,0.307279457,0.363636364,1
0,0,0.066977119,0.751350728,0.155556588,0.422729809,0.000000000,0.119402985,0.244016798,1.000000000,3
0,1,0.011210762,0.572971602,0.284445889,0.800011959,1.000000000,0.462686567,0.880544559,0.000000000,3
0,0,0.289812579,0.221620874,0.591115807,0.527277366,0.000000000,0.447761194,0.786024764,0.272727273,1
1,1,0.140278257,0.508108980,0.333337204,0.136358925,0.666666667,0.164179104,0.034928376,0.727272727,3
0,1,0.169328504,0.518919417,0.102222016,0.890923224,1.000000000,0.268656716,0.013189938,0.090909091,3
0,0,0.018052202,0.637838835,0.520004335,0.527277366,1.000000000,0.149253731,0.741328494,0.727272727,1
1,1,0.971656893,0.491891020,0.244447283,0.118177470,0.666666667,0.328358209,0.617239417,0.454545455,3
0,1,0.191876509,0.762161165,0.306669918,0.445455633,1.000000000,0.313432836,0.980701147,0.272727273,3
0,0,0.002730827,0.778397566,0.226669221,0.454548354,0.666666667,0.432835821,0.367851105,0.727272727,3
1,0,0.519719443,0.729729854,0.493337049,0.563641075,0.000000000,0.358208955,0.987786947,0.636363636,2
0,1,0.084655628,0.572971602,0.253335346,0.922745755,0.666666667,0.388059701,0.298728728,0.636363636,3
0,0,0.095394964,0.470270146,0.591115807,0.531823328,0.000000000,0.388059701,0.176359351,0.272727273,1
0,0,0.128348856,0.740540291,0.186668679,0.577278163,0.666666667,0.641791045,0.002686872,0.000000000,3
0,0,0.117414051,0.810805827,0.213335733,0.477276170,0.000000000,0.373134328,0.977038823,0.000000000,3
0,1,0.150597907,0.821639314,0.257782474,0.463641075,1.000000000,0.208955224,0.041767367,0.454545455,3
1,1,0.044167529,0.448649272,0.382224648,0.131810572,0.333333333,0.641791045,0.420604487,0.181818182,3
0,1,0.000287455,0.421620874,0.595562935,0.500003986,0.000000000,0.447761194,0.335861504,0.909090909,4
0,0,0.214298034,0.740540291,0.204446741,0.472729809,1.000000000,0.134328358,0.827552329,1.000000000,3
0,0,0.127745199,0.654052185,0.515561077,0.572733796,0.000000000,0.149253731,0.143622955,0.181818182,2
0,1,0.140709440,0.475673059,0.586672550,0.527277366,0.666666667,0.179104478,0.713717758,0.181818182,1
1,1,0.081252156,0.448649272,0.342227589,0.118177470,0.666666667,0.194029851,0.853921059,0.181818182,3
0,0,0.201466023,0.427023788,0.604441709,0.536368891,0.000000000,0.507462687,0.813380729,0.818181818,4
0,0,0.154150857,0.729729854,0.155556588,0.431818544,0.666666667,0.761194030,0.178063128,0.363636364,3
1,1,0.207399103,0.897289323,0.164446973,0.477276170,0.333333333,0.373134328,0.989984341,0.545454545,3
0,0,0.163849603,0.718919417,0.160003716,0.450003986,1.000000000,0.104477612,0.851723665,1.000000000,3
0,0,0.060653099,0.762161165,0.146670073,0.427274177,0.666666667,0.686567164,0.772824476,0.727272727,3
1,1,0.531936300,0.605402914,0.280002632,0.154540381,0.666666667,0.179104478,0.254764922,0.454545455,3
0,0,0.181556859,0.816199521,0.213335733,0.463641075,0.000000000,0.492537313,0.820211759,0.090909091,3
0,1,0.185885938,0.735132768,0.284445889,0.454548354,1.000000000,0.253731343,0.967755629,0.909090909,3
1,1,0.421409681,0.427023788,0.360004490,0.113649047,0.333333333,0.567164179,0.279429875,0.454545455,3
0,0,0.092319191,0.610810437,0.537781235,0.559096707,0.000000000,0.134328358,0.734975158,0.727272727,2
0,0,0.181240658,0.778397566,0.226669221,0.450003986,0.000000000,0.477611940,0.094283495,0.363636364,3
0,0,0.134287685,0.827033008,0.213335733,0.486367297,0.000000000,0.477611940,0.861994094,0.090909091,3
0,0,0.093296539,0.616213351,0.533337978,0.545460018,0.333333333,0.447761194,0.155103543,0.909090909,2
1,1,0.415562838,0.400000000,0.306669918,0.090887348,0.333333333,0.671641791,0.249144051,0.545454545,3
0,0,0.254398068,0.827033008,0.160003716,0.527277366,0.666666667,0.656716418,0.600631576,0.363636364,3
0,0,0.129987352,0.843260188,0.204446741,0.490912860,0.000000000,0.477611940,0.147043247,0.363636364,3
0,0,0.120731287,0.416213351,0.582229292,0.572733796,0.333333333,0.432835821,0.860768012,1.000000000,2
0,0,0.201236058,0.427023788,0.604441709,0.536368891,1.000000000,0.462686567,0.884206882,0.090909091,4
0,1,0.077814189,0.935137378,0.191113485,0.522731803,0.000000000,0.507462687,0.893490077,0.272727273,3
0,1,0.073387375,0.794578647,0.235558058,0.472729809,0.000000000,0.462686567,0.871261365,0.909090909,3
0,0,0.148183282,0.708108980,0.151113330,0.409092721,0.666666667,0.656716418,0.653146111,0.727272727,3
0,1,0.250362194,0.832426701,0.226669221,0.481821733,0.000000000,0.462686567,0.893012382,0.909090909,3
0,1,0.004743015,0.567568689,0.555562006,0.545460018,1.000000000,0.447761194,0.609421152,0.909090909,1
0,1,0.078935265,0.562161165,0.564448521,0.513640836,0.000000000,0.447761194,0.918170953,0.181818182,1
1,1,0.386386110,0.448649272,0.333337204,0.113649047,0.333333333,0.701492537,0.463358134,0.000000000,3
0,0,0.192066230,0.832426701,0.204446741,0.481821733,0.000000000,0.164179104,0.027356920,0.818181818,3
0,1,0.223427619,0.443241748,0.600006193,0.486367297,1.000000000,0.447761194,0.855147141,0.909090909,1
0,0,0.306933425,0.405402914,0.604441709,0.554552340,0.000000000,0.432835821,0.715676305,0.000000000,1
0,0,0.003923767,0.454052185,0.591115807,0.531823328,0.000000000,0.298507463,0.991926965,0.636363636,1
1,1,0.313757618,0.421620874,0.342227589,0.104520450,0.333333333,0.641791045,0.270401451,0.363636364,3
1,1,0.381022192,0.308106721,0.368891005,0.104520450,0.666666667,0.238805970,0.085734358,0.272727273,3
0,0,0.148039554,0.708108980,0.151113330,0.409092721,0.666666667,0.641791045,0.040546062,0.909090909,3
0,0,0.200718639,0.918910197,0.168890231,0.513640836,0.000000000,0.283582090,0.929651541,0.272727273,3
0,1,0.176785098,0.832426701,0.240002477,0.477276170,0.666666667,0.656716418,0.897152400,0.545454545,3
0,1,0.115269633,0.443241748,0.604441709,0.490912860,0.000000000,0.402985075,0.979713912,0.727272727,1
0,1,0.096987467,0.518919417,0.568895649,0.522731803,0.000000000,0.358208955,0.960176212,0.727272727,1
1,1,0.316632172,0.416213351,0.351114104,0.109064817,0.333333333,0.611940299,0.279191028,0.363636364,3
0,0,0.042744625,0.800018440,0.231113640,0.454548354,0.666666667,0.328358209,0.834622206,0.727272727,3
0,0,0.298666207,0.848653882,0.173333488,0.540914454,0.000000000,0.388059701,0.804336382,1.000000000,3
0,0,0.087863631,0.410810437,0.608892708,0.504549550,0.000000000,0.358208955,0.169273551,0.909090909,1
1,1,0.097591123,0.654052185,0.320003561,0.199996014,0.333333333,0.567164179,0.170499633,0.636363636,3
1,1,0.131942049,0.810805827,0.444449605,0.531823328,0.000000000,0.373134328,0.262583186,0.090909091,2
1,1,0.444118662,0.416213351,0.306669918,0.086342980,0.333333333,0.597014925,0.138739326,0.727272727,3
0,0,0.050275957,0.832426701,0.191113485,0.477276170,0.000000000,0.164179104,0.280655957,1.000000000,3
0,0,0.166839140,0.481080583,0.586672550,0.527277366,0.333333333,0.447761194,0.721297176,0.818181818,2
0,0,0.189421640,0.778397566,0.217780190,0.450003986,0.000000000,0.462686567,0.778445347,0.181818182,3
0,1,0.141543061,0.508108980,0.577782164,0.522731803,0.000000000,0.388059701,0.539327464,0.636363636,1
0,0,0.128509831,0.578379126,0.555562006,0.531823328,0.333333333,0.492537313,0.013678460,0.090909091,2
0,1,0.185713464,0.794578647,0.306669918,0.486367297,0.000000000,0.462686567,0.898872100,0.909090909,3
0,1,0.149304358,0.529729854,0.604441709,0.540914454,0.000000000,0.447761194,0.061553468,0.181818182,1
0,1,0.213222950,0.459459709,0.595562935,0.495458423,0.000000000,0.358208955,0.203954163,0.454545455,4
0,1,0.176486145,0.556753642,0.560005264,0.531823328,0.000000000,0.417910448,0.108450318,0.727272727,1
0,0,0.138984707,0.735132768,0.137779687,0.468185442,0.666666667,0.686567164,0.824622470,0.818181818,3
0,0,0.137047258,0.518919417,0.528894720,0.677282149,1.000000000,0.417910448,0.066438690,0.181818182,4
0,1,0.209974704,0.794578647,0.288893017,0.495458423,0.666666667,0.492537313,0.152417309,0.636363636,3
0,1,0.076405657,0.491891020,0.586672550,0.486367297,0.000000000,0.432835821,0.005129482,0.727272727,1
0,1,0.116177992,0.443241748,0.577782164,0.509095113,1.000000000,0.462686567,0.947230694,0.363636364,4
0,0,0.158284466,0.848653882,0.186668679,0.472729809,0.000000000,0.477611940,0.117731920,0.363636364,3
0,1,0.136081407,0.832426701,0.235558058,0.459092721,1.000000000,0.208955224,0.738143864,0.909090909,3
1,0,0.040100034,0.870274756,0.160003716,0.531823328,0.333333333,0.402985075,0.947469541,1.000000000,3
1,1,0.029033000,0.400000000,0.342227589,0.109064817,0.666666667,0.402985075,0.936482571,0.909090909,3
1,1,0.098309762,0.454052185,0.360004490,0.118177470,0.666666667,0.179104478,0.008060456,0.727272727,3
0,1,0.116494193,0.713511894,0.395558291,0.550005581,0.000000000,0.194029851,0.896674706,0.000000000,1
1,1,0.234782109,0.372971602,0.333337204,0.090887348,0.333333333,0.716417910,0.567161123,0.090909091,3
0,0,0.055895711,0.875668449,0.191113485,0.481821733,0.666666667,0.313432836,0.241564634,0.818181818,3
0,0,0.047214557,0.848653882,0.191113485,0.477276170,0.666666667,0.477611940,0.810196100,0.000000000,3
0,1,0.223082672,0.464862622,0.582229292,0.513640836,0.000000000,0.447761194,0.263793346,0.000000000,1
0,1,0.361475221,0.751350728,0.626657997,0.586370884,0.000000000,0.149253731,0.976051588,0.545454545,4
0,0,0.164596987,0.562161165,0.564448521,0.554552340,0.333333333,0.417910448,0.749146758,0.545454545,2
0,1,0.255490399,0.718919417,0.306669918,0.527277366,0.666666667,0.686567164,0.967755629,0.363636364,3
1,0,0.051310797,0.918910197,0.142222945,0.540914454,0.666666667,0.343283582,0.097458570,0.818181818,3
0,1,0.132103024,0.805412134,0.240002477,0.459092721,0.000000000,0.447761194,0.987532177,0.727272727,3
0,1,0.152512361,0.578379126,0.568895649,0.495458423,0.000000000,0.268656716,0.993391894,0.454545455,1
0,0,0.255593883,0.821639314,0.160003716,0.522731803,0.666666667,0.686567164,0.757936335,0.090909091,3
1,1,0.087961366,0.481080583,0.586672550,0.518186399,0.666666667,0.134328358,0.916944871,0.090909091,1
0,1,0.171438427,0.772957772,0.297779532,0.490912860,0.000000000,0.447761194,0.094283495,0.000000000,3
0,1,0.001149822,0.254052185,0.555562006,0.554552340,0.333333333,0.507462687,0.653878576,0.909090909,2
0,0,0.051885708,0.540540291,0.560005264,0.595459619,0.666666667,0.119402985,0.955542576,0.090909091,1
0,0,0.231476371,0.772957772,0.235558058,0.454548354,0.000000000,0.268656716,0.799463900,0.454545455,3
0,0,0.190284006,0.848653882,0.195557904,0.486367297,0.000000000,0.313432836,0.000244261,0.181818182,3
1,0,0.374410716,0.870274756,0.160003716,0.513640836,0.666666667,0.343283582,0.067659995,0.909090909,3
0,1,0.224491204,0.443241748,0.600006193,0.486367297,0.000000000,0.432835821,0.143135707,0.181818182,1
0,1,0.160762332,0.681080583,0.546671621,0.631826517,1.000000000,0.447761194,0.939906047,0.909090909,1
1,1,0.013510406,0.378379126,0.364447747,0.099976082,0.666666667,0.074626866,0.426225358,0.818181818,3
0,0,0.157094400,0.751350728,0.191113485,0.509095113,1.000000000,0.238805970,0.940877359,0.636363636,3
0,1,0.069391744,0.524322331,0.573338907,0.500003986,0.000000000,0.432835821,0.999251612,0.090909091,1
1,1,0.052748074,0.475673059,0.408891934,0.149996014,0.333333333,0.626865672,0.185881392,0.727272727,3
0,0,0.168057951,0.772957772,0.182224261,0.518186399,0.666666667,0.701492537,0.652652494,0.363636364,3
0,1,0.244107163,0.821639314,0.222224803,0.477276170,0.000000000,0.462686567,0.961402294,0.818181818,3
1,1,0.433051627,0.681080583,0.515561077,0.500003986,0.000000000,0.373134328,0.952612718,0.090909091,2
0,1,0.055191445,0.513511894,0.582229292,0.490912860,1.000000000,0.328358209,0.056423031,0.636363636,1
0,1,0.142652639,0.464862622,0.600006193,0.500003986,1.000000000,0.492537313,0.137761645,0.272727273,1
0,0,0.139272163,0.486483496,0.568895649,0.577278163,0.666666667,0.328358209,0.778445347,0.636363636,1
0,0,0.058497183,0.459459709,0.582229292,0.595459619,0.000000000,0.343283582,0.029799531,0.454545455,1
0,1,0.035500747,0.724322331,0.262225731,0.445455633,0.666666667,0.656716418,0.709322970,0.000000000,3
0,1,0.105639876,0.513511894,0.573338907,0.513640836,1.000000000,0.462686567,0.175372116,0.181818182,1
0,1,0.227520984,0.502701457,0.577782164,0.509095113,0.000000000,0.447761194,0.819734064,0.636363636,1
0,0,0.055478901,0.821639314,0.204446741,0.477276170,0.000000000,0.194029851,0.950654171,0.545454545,3
0,1,0.123864551,0.475673059,0.582229292,0.450003986,0.333333333,0.492537313,0.851723665,0.000000000,2
0,0,0.343279292,0.735132768,0.191113485,0.495458423,1.000000000,0.283582090,0.698829617,0.454545455,3
0,1,0.067810739,0.864881062,0.213335733,0.490912860,0.000000000,0.432835821,0.993153047,0.090909091,3
0,0,0.092790617,0.400000000,0.613343706,0.500003986,0.000000000,0.358208955,0.224956793,0.181818182,1
1,1,0.256180292,0.524322331,0.297779532,0.140903293,0.333333333,0.686567164,0.275273934,0.363636364,3
1,1,0.044153156,0.470270146,0.404448676,0.145447660,0.333333333,0.597014925,0.172935875,0.818181818,3
0,1,0.209141083,0.902683017,0.257782474,0.536368891,0.666666667,0.447761194,0.003663916,0.909090909,3
0,1,0.166522939,0.762161165,0.253335346,0.440911265,1.000000000,0.268656716,0.878601935,0.545454545,3
0,0,0.057491089,0.459459709,0.582229292,0.595459619,0.000000000,0.358208955,0.281133652,0.090909091,1
0,0,0.055191445,0.486483496,0.582229292,0.572733796,1.000000000,0.477611940,0.116999455,0.000000000,1
1,1,0.123720823,0.243241748,0.595562935,0.509095113,0.000000000,0.388059701,0.902295576,0.000000000,4
0,0,0.064878694,0.324322792,0.617794704,0.572733796,1.000000000,0.402985075,0.779671429,0.454545455,1
0,0,0.194751064,0.827033008,0.213335733,0.468185442,0.000000000,0.477611940,0.164623992,0.272727273,3
0,0,0.091410831,0.610810437,0.537781235,0.559096707,0.000000000,0.149253731,0.165850075,0.272727273,2
0,0,0.047430148,0.718919417,0.146670073,0.418185442,0.666666667,0.656716418,0.669515105,1.000000000,3
1,1,0.268770841,0.518919417,0.226669221,0.131810572,0.333333333,0.611940299,0.367357487,0.272727273,3
1,1,0.327457744,0.421620874,0.324446818,0.104520450,0.666666667,0.373134328,0.943568371,0.545454545,3
0,1,0.258566172,0.767568689,0.240002477,0.500003986,1.000000000,0.253731343,0.301897434,0.363636364,3
